Transaction_ID,src,dst,Transaction_Amount,risk_score,risk_band,is_suspicious_gt
ATM250225Z3GMLA,100000091,874835162688,5493.7,2.4,LOW,0
TXN250314ACG08E,100000371,348064429384,7958.79,2.4,LOW,0
ATM250127WEYV4Q,100000163,365660740440,9494.74,2.4,LOW,0
TXN250206OYC5D1,100000314,738471078930,19070.39,2.4,LOW,0
TXN250208Z4M994,100000195,882255728359,6410.15,2.4,LOW,0
TXN250305WVBI2G,100000044,182479908159,3642.04,2.4,LOW,0
ATM25012577AXAO,100000060,619235655583,9802.53,2.4,LOW,0
ATM250223PHISS3,100000014,128042145101,21524.79,2.4,LOW,0
ATM250111O7I8RM,100000297,270269412871,4025.53,2.4,LOW,0
ATM250223GBX9U4,100000145,376301205794,22497.88,2.4,LOW,0
ATM250226R2SWOI,100000047,651288826615,27835.28,2.4,LOW,0
TXN2502257AQMZJ,100000108,362792775629,27028.73,2.4,LOW,0
TXN250208XXFSXT,100000352,480661712892,22488.63,2.4,LOW,0
TXN250216Z93UF6,100000332,928837970618,1865.93,2.4,LOW,0
ATM250224AGHNUF,100000136,879454067994,4828.22,2.4,LOW,0
TXN250216VSEY4X,100000389,395672360379,41186.34,2.4,LOW,0
TXN250223RXOHL5,100000259,365660740440,48532.63,2.4,LOW,0
TXN25031487VK9M,100000184,596091572248,7724.12,2.4,LOW,0
ATM2503022JIQWH,100000358,364551024118,40064.41,2.4,LOW,0
ATM25031417LKZV,100000032,222193439333,4690.85,2.4,LOW,0
TXN250213JEI20N,100000241,722699729557,52289.5,2.4,LOW,0
TXN250119ZR3HE7,100000182,903196776708,4727.4,2.4,LOW,0
ATM250226ABDD9K,100000242,844235017365,14647.51,2.4,LOW,0
TXN250323OSH0IC,100000093,775858000572,16566.01,2.4,LOW,0
TXN250131IT1RAC,100000135,639255241679,5731.9,2.4,LOW,0
TXN250222OB0YC4,100000136,455774334262,5881.18,2.4,LOW,0
TXN2502024S82CJ,100000018,823487728845,10918.6,2.4,LOW,0
TXN2501205EB8EO,100000096,625471052705,4459.65,2.4,LOW,0
TXN250324LB1YSZ,100000064,683507445257,23553.53,2.4,LOW,0
TXN250110FBOGVO,100000163,404512369810,20210.05,2.4,LOW,0
ATM250222ZWY3TJ,100000302,133599217310,15222.83,2.4,LOW,0
TXN2503168GN44G,100000028,892611386421,10830.93,2.4,LOW,0
TXN250130SMAQAH,100000304,398684976957,4134.71,2.4,LOW,0
ATM2502051UWS8Y,100000196,350985737490,6095.37,2.4,LOW,0
ATM25012592ODOH,100000244,671854755399,14103.74,2.4,LOW,0
ATM250212NOA6KJ,100000303,867849323568,8908.82,2.4,LOW,0
TXN250126F7YWZZ,100000327,934551723863,3015.6,2.4,LOW,0
TXN250115X7OFQR,100000227,473470705444,21803.53,2.4,LOW,0
TXN250115DBQA0G,100000096,625471052705,8925.36,2.4,LOW,0
TXN2502165VPD8O,100000383,235640798748,13103.32,2.4,LOW,0
TXN250304TM072W,100000248,209004702239,2855.39,2.4,LOW,0
TXN250120BVVGDV,100000226,271330853504,5860.46,2.4,LOW,0
TXN250202NKUCTF,100000183,789932599514,11111.84,2.4,LOW,0
TXN2503135QH3ED,100000034,536441278731,7367.49,2.4,LOW,0
TXN250130SDFY47,100000375,239630627541,2822.15,2.4,LOW,0
TXN250325VS0ZMY,100000060,941211442217,10902.88,2.4,LOW,0
TXN250322BBVU9X,100000047,964178511455,49319.33,2.4,LOW,0
TXN250105MHP4OY,100000379,236981961493,3858.04,2.4,LOW,0
ATM25030459NLAT,100000293,452676090905,1642.54,2.4,LOW,0
TXN2501313JN3DC,100000358,364551024118,15499.56,2.4,LOW,0
TXN250121VAP31Q,100000284,721050643757,8442.91,2.4,LOW,0
TXN250205X00ZSU,100000269,314772417278,4265.79,2.4,LOW,0
TXN25030317P2QD,100000101,131126826000,10747.79,2.4,LOW,0
TXN2503039CFEVX,100000236,212728102763,10923.72,2.4,LOW,0
TXN2502265B3BMZ,100000314,587296118271,11989.72,2.4,LOW,0
ATM250121SMOBNU,100000300,480043575237,7776.07,2.4,LOW,0
ATM250226Q1KAX2,100000243,421047583242,10772.57,2.4,LOW,0
TXN250216JULO3H,100000263,587296118271,1902.54,2.4,LOW,0
ATM250208KMNYYA,100000269,773830921628,12344.79,2.4,LOW,0
TXN250305EWBS8E,100000021,442902970790,12550.28,2.4,LOW,0
TXN250223HZJS6I,100000153,913928212315,13320.7,2.4,LOW,0
TXN2501201FQQEG,100000241,504485753667,52225.16,2.4,LOW,0
TXN250205GKNLK0,100000143,592664812212,19107.51,2.4,LOW,0
ATM250315QSHS6P,100000273,922311380205,28684.23,2.4,LOW,0
TXN2503132SYFTE,100000169,839886650378,3128.65,2.4,LOW,0
ATM250313SRLFTJ,100000163,365660740440,58615.48,2.4,LOW,0
TXN2501039B173C,100000045,889998416246,38429.92,2.4,LOW,0
ATM250303JAKHC4,100000355,781417787309,19327.26,2.4,LOW,0
ATM250115F76KM1,100000185,186927411531,28777.0,2.4,LOW,0
ATM250304T3D7KH,100000191,403959508779,5531.0,2.4,LOW,0
TXN250223XOJWXH,100000295,376080979937,11048.05,2.4,LOW,0
ATM250304LQDOWX,100000303,369414829563,15995.52,2.4,LOW,0
TXN2503152E7SBZ,100000142,393561828617,21386.64,2.4,LOW,0
TXN250325R3RVR2,100000377,680250885306,13809.22,2.4,LOW,0
TXN250321Q27RB4,100000090,129713123104,62252.77,2.4,LOW,0
TXN250126A06QRN,100000395,121421385899,8807.35,2.4,LOW,0
TXN2501060ZHVVS,100000022,413749078919,13382.11,2.4,LOW,0
TXN25022502TG01,100000376,824669129522,7021.13,2.4,LOW,0
ATM250212VXUTMZ,100000020,128042145101,7051.55,2.4,LOW,0
ATM250302JCS47L,100000230,649590073544,12836.79,2.4,LOW,0
ATM250131TXAG29,100000190,403182298235,18704.15,2.4,LOW,0
ATM2503144E6OJV,100000346,892431130032,22191.58,2.4,LOW,0
TXN250304T08ZS9,100000003,235214583860,21001.46,2.4,LOW,0
TXN250208LME0LV,100000064,738870834980,6230.51,2.4,LOW,0
ATM250126T8HE8L,100000292,516557560841,17119.61,2.4,LOW,0
TXN250225E2OAEO,100000035,941211442217,11341.09,2.4,LOW,0
TXN250117ACPJQB,100000023,931221178469,20731.23,2.4,LOW,0
TXN250222UKBS1N,100000200,643048681051,16214.11,2.4,LOW,0
TXN2502269NO3OU,100000374,215875070648,4628.72,2.4,LOW,0
ATM250116GCC82U,100000171,270298631872,12975.63,2.4,LOW,0
TXN250213WCUKHG,100000046,352646169136,7634.2,2.4,LOW,0
ATM2501119YDINZ,100000047,103851278347,14359.92,2.4,LOW,0
TXN2501040N4USX,100000040,564597447314,5542.44,2.4,LOW,0
TXN250116J9HO3N,100000142,422705753837,25018.31,2.4,LOW,0
TXN250225L426IY,100000139,437583983457,16671.74,2.4,LOW,0
TXN2501228SPSJX,100000209,496347743665,11543.37,2.4,LOW,0
TXN250312QN47V9,100000211,316198992234,13739.6,2.4,LOW,0
TXN2501118LDV56,100000083,881015240344,11199.29,2.4,LOW,0
ATM250104T8V83O,100000194,239429499957,22711.5,2.4,LOW,0
TXN250130BQQO6S,100000287,309526507468,15571.62,2.4,LOW,0
TXN25020637OKYJ,100000062,793333647431,5994.44,2.4,LOW,0
ATM250206SM68RU,100000188,180095544651,29833.45,2.4,LOW,0
ATM250302UZA2Z4,100000300,180556835677,10448.86,2.4,LOW,0
ATM2501111Y0U0B,100000320,956031605792,5162.36,2.4,LOW,0
ATM250225K8WBHG,100000264,480257636948,4714.9,2.4,LOW,0
TXN250327R7J1JJ,100000093,775858000572,31514.5,2.4,LOW,0
TXN250306BPMK4E,100000137,126265790915,4348.88,2.4,LOW,0
ATM250304V2OT2B,100000089,835880721503,5988.3,2.4,LOW,0
TXN250202MLM39G,100000023,473879196939,14061.02,2.4,LOW,0
TXN2503062T03RM,100000391,266617256633,8844.78,2.4,LOW,0
TXN250128I1Y31C,100000284,233524436372,5618.21,2.4,LOW,0
TXN250208CDEKAH,100000051,993597256602,9273.28,2.4,LOW,0
TXN250206HIKLN9,100000196,128031190396,20418.98,2.4,LOW,0
TXN250216EM4FE3,100000057,845653958758,14113.93,2.4,LOW,0
TXN2501176BI170,100000189,664288096071,12196.48,2.4,LOW,0
TXN25011126CJ7W,100000151,369414829563,6198.1,2.4,LOW,0
ATM250323UTIAI0,100000074,364551024118,9773.4,2.4,LOW,0
TXN250217A19KEU,100000002,670391327459,14408.37,2.4,LOW,0
TXN2501141IUGKT,100000323,987671880484,15198.97,2.4,LOW,0
TXN250312B6WQ4Q,100000186,393454995451,50812.79,2.4,LOW,0
TXN250314F1PX7J,100000006,914641189718,6344.51,2.4,LOW,0
TXN25021743HIED,100000379,240659540133,11954.46,2.4,LOW,0
TXN2503055SR2TR,100000127,249075227660,11991.18,2.4,LOW,0
TXN250103AY3HV6,100000383,892431130032,16225.64,2.4,LOW,0
TXN250303R9K18Z,100000089,835880721503,7336.99,2.4,LOW,0
TXN250116RNJU88,100000394,253436542344,17376.04,2.4,LOW,0
TXN2502099DKR2U,100000188,180095544651,675.95,2.4,LOW,0
TXN250327XBO4U8,100000123,346953510698,32356.95,2.4,LOW,0
TXN250122FENRGG,100000235,775656632735,22043.86,2.4,LOW,0
TXN250202D87TV9,100000320,858571463009,5650.49,2.4,LOW,0
TXN250125RLWY1T,100000320,191786884042,20404.52,2.4,LOW,0
ATM250212EKUFFT,100000066,839886650378,5235.58,2.4,LOW,0
ATM250213GGLUJP,100000313,209004702239,11915.47,2.4,LOW,0
ATM250327EY2OLL,100000113,398684976957,15362.78,2.4,LOW,0
TXN250106XJEPBO,100000245,643048681051,17632.28,2.4,LOW,0
TXN250302GAB44V,100000113,191004185304,9859.12,2.4,LOW,0
ATM250220TMO6KO,100000186,233524436372,5463.38,2.3,LOW,0
ATM250225MNYPVD,100000393,243327781428,2920.35,2.3,LOW,0
TXN250212W6GGNR,100000205,852209437054,12596.21,2.3,LOW,0
ATM250213DLGZDE,100000357,607046093065,32125.33,2.3,LOW,0
TXN250125JM3L59,100000186,393454995451,4559.34,2.3,LOW,0
TXN250213DJJ6L5,100000153,913928212315,7187.17,2.3,LOW,0
TXN250224AD678F,100000119,600247402993,9002.23,2.3,LOW,0
TXN2503049D4F5A,100000149,536441278731,9933.41,2.3,LOW,0
TXN2502158BCW6N,100000205,852209437054,5541.42,2.3,LOW,0
TXN250225CURMHL,100000120,981195512835,4075.42,2.3,LOW,0
TXN250120T1YPOY,100000166,604297356440,5658.92,2.3,LOW,0
ATM250216RWKNFU,100000140,937657752779,5060.7,2.3,LOW,0
ATM2502183OC09M,100000079,792915700806,15281.15,2.3,LOW,0
ATM250116BMFIZX,100000225,592037108537,4484.1,2.3,LOW,0
ATM250303ZTYWOF,100000136,390232810892,7252.48,2.3,LOW,0
ATM250118HMFBMR,100000289,495204946277,6371.79,2.3,LOW,0
TXN250225CMAGY8,100000278,738215830941,2979.47,2.3,LOW,0
TXN250225NWSRNZ,100000141,290448247088,7152.96,2.3,LOW,0
TXN250228QPH6TH,100000091,685821056277,3094.57,2.3,LOW,0
TXN2502282F9S4R,100000360,934337446318,44456.21,2.3,LOW,0
ATM25030855AGRM,100000134,106880224187,17383.0,2.3,LOW,0
TXN250218ER7R84,100000202,749131299062,9489.06,2.3,LOW,0
TXN250216EC2WC7,100000079,230081637086,6525.5,2.3,LOW,0
TXN250127275ZUI,100000154,721050643757,10388.76,2.3,LOW,0
TXN250213X60NNS,100000380,131126826000,26822.57,2.3,LOW,0
ATM2502191OL5D8,100000331,671858735572,23122.79,2.3,LOW,0
TXN2501237GLFWM,100000100,207167873783,3812.33,2.3,LOW,0
TXN2502184RVEYQ,100000200,870879681813,24274.82,2.3,LOW,0
TXN2502188UO9RH,100000295,376080979937,11773.61,2.3,LOW,0
TXN25022881V885,100000111,581758196839,5471.85,2.3,LOW,0
TXN2502189P2Y9O,100000031,312002509425,6242.37,2.3,LOW,0
ATM250225E21C8B,100000213,226828513003,18179.26,2.3,LOW,0
ATM250218YEIOLN,100000366,309526507468,12855.95,2.3,LOW,0
ATM250218ULXJ5Z,100000059,480043575237,12236.49,2.3,LOW,0
ATM250214APBRKQ,100000363,224151431059,7124.89,2.3,LOW,0
TXN2503011B0K6K,100000273,665546796153,4391.03,2.3,LOW,0
TXN250308S9WJWU,100000045,981597081762,8250.08,2.3,LOW,0
ATM250225RO57YT,100000364,852209437054,46663.23,2.3,LOW,0
TXN250304L8P86F,100000020,207167873783,19616.45,2.3,LOW,0
TXN250129O4JNYY,100000191,759984539473,8287.11,2.3,LOW,0
TXN2501278VQE0R,100000155,426662324534,9130.36,2.3,LOW,0
TXN250308NOFIZZ,100000239,144892690749,2966.98,2.3,LOW,0
TXN250225U6DCFG,100000305,687717817374,2528.66,2.3,LOW,0
TXN250124YW4X69,100000010,191786884042,5586.34,2.3,LOW,0
TXN250218W0YTA0,100000032,413749078919,10054.27,2.3,LOW,0
TXN250125VIHLV4,100000194,212919698381,41271.93,2.3,LOW,0
ATM250212XF81EZ,100000064,722699729557,23687.31,2.3,LOW,0
TXN250225HKZZZB,100000129,525463808073,46307.21,2.3,LOW,0
ATM250306OJB6N9,100000023,604297356440,9054.9,2.3,LOW,0
TXN2501191KRSQR,100000322,260338985437,6731.08,2.3,LOW,0
ATM2502139RZL0W,100000314,587296118271,7519.06,2.3,LOW,0
TXN25022248P95W,100000012,903196776708,17580.47,2.3,LOW,0
ATM250212SDHVDM,100000314,738471078930,15835.47,2.3,LOW,0
ATM250117MWYH2N,100000352,797034955173,21543.53,2.3,LOW,0
TXN25012594KS1E,100000038,590378135716,15986.23,2.3,LOW,0
TXN250307Z6WEDA,100000292,706719332414,30778.18,2.3,LOW,0
TXN250221TSRWJT,100000226,271330853504,7456.65,2.3,LOW,0
ATM250307DWE2WP,100000018,851800552206,12384.47,2.3,LOW,0
ATM250306F6QG6O,100000069,111519877503,10047.76,2.3,LOW,0
ATM250305G0ADIV,100000139,369414829563,28427.65,2.3,LOW,0
TXN250307PGSDMK,100000219,207167873783,24068.64,2.3,LOW,0
ATM250125F1D5K4,100000390,438392570934,14947.49,2.3,LOW,0
TXN250213FJFRG3,100000077,455774334262,4905.43,2.3,LOW,0
TXN250301F0F7SA,100000299,215483308704,6875.41,2.3,LOW,0
ATM250307TMV1SW,100000387,220365051556,17050.32,2.3,LOW,0
TXN250122TKBA99,100000320,669892282068,8663.28,2.3,LOW,0
ATM250122FAOSUJ,100000200,564465516770,14075.77,2.3,LOW,0
TXN2503013D94HP,100000091,191756236260,5923.8,2.3,LOW,0
TXN250116I40P2O,100000106,258008115624,16537.18,2.3,LOW,0
TXN250213YOAFIO,100000153,756869803301,7145.08,2.3,LOW,0
TXN250221S3LHQB,100000329,426662324534,17155.97,2.3,LOW,0
TXN250222SU00H2,100000394,621991353720,18476.58,2.3,LOW,0
ATM2501220JVSEO,100000092,671854755399,11555.12,2.3,LOW,0
TXN250221ODO67A,100000249,442902970790,4716.47,2.3,LOW,0
TXN250212CBC68Z,100000020,128042145101,7231.64,2.3,LOW,0
TXN250122XTJEA1,100000021,442902970790,16163.01,2.3,LOW,0
TXN2503064PB757,100000183,802591199146,23785.74,2.3,LOW,0
TXN250114FNBL0T,100000036,133599217310,3516.02,2.3,LOW,0
TXN250302FWM2N3,100000097,580385251065,2802.29,2.3,LOW,0
ATM250306WKQK53,100000362,823487728845,8283.55,2.3,LOW,0
TXN250217560J8I,100000275,311930283071,2950.72,2.3,LOW,0
TXN2502127DALB9,100000239,690489113592,4214.23,2.3,LOW,0
TXN250114TA2LAO,100000037,409428772945,11088.08,2.3,LOW,0
TXN250227IKNALB,100000159,435977513908,9541.34,2.3,LOW,0
TXN250301QP1YQV,100000005,564465516770,18745.19,2.3,LOW,0
ATM250128HJVLD7,100000263,243327781428,19670.79,2.3,LOW,0
ATM2501221ZEUGJ,100000270,580385251065,5024.78,2.3,LOW,0
TXN250115KXI08K,100000299,348639897373,7949.29,2.3,LOW,0
TXN250302AXPT6J,100000010,319598531138,15753.52,2.3,LOW,0
TXN250217IAFEKZ,100000269,314772417278,5338.99,2.3,LOW,0
TXN2502211LGYJR,100000031,964178511455,15702.91,2.3,LOW,0
ATM250124ORBY0Y,100000110,131126826000,11305.88,2.3,LOW,0
TXN2502179Z4ILD,100000308,779179718154,10281.41,2.3,LOW,0
TXN250114W6FU1Z,100000037,551748398272,7733.68,2.3,LOW,0
ATM250305RTEIYH,100000155,564597447314,40894.23,2.3,LOW,0
ATM25022630AZCL,100000031,312002509425,11911.39,2.3,LOW,0
ATM250222IYNJ6P,100000364,180095544651,46553.21,2.3,LOW,0
TXN250114GZCXU6,100000110,440118594269,18126.82,2.3,LOW,0
TXN250215PJFT57,100000062,981597081762,9024.66,2.3,LOW,0
TXN250126NQ1LIR,100000374,591428370499,3056.5,2.3,LOW,0
TXN250126GXWUQJ,100000119,261747694351,8632.69,2.3,LOW,0
TXN2502210690VH,100000397,585665142462,26094.99,2.3,LOW,0
ATM250128SH3SY9,100000061,607046093065,7827.45,2.3,LOW,0
TXN250305M1TOCL,100000015,253436542344,25919.95,2.3,LOW,1
TXN250220G85LT1,100000356,179863633655,25676.04,2.3,LOW,0
TXN250126MCSF64,100000243,548551039966,5463.49,2.3,LOW,0
ATM250228U4H6JK,100000270,619235655583,12362.2,2.3,LOW,0
ATM250113FS77JQ,100000133,320788359523,4594.66,2.3,LOW,0
ATM250304GKTWAM,100000029,511539256672,37793.22,2.3,LOW,0
TXN250125TFAMLL,100000260,249075227660,8951.55,2.3,LOW,0
ATM250215YUY1O4,100000388,671858735572,4884.06,2.3,LOW,0
ATM250227X4QBFK,100000376,571637951414,22806.92,2.3,LOW,0
ATM250301CMUR7D,100000345,564465516770,20448.09,2.3,LOW,0
TXN250220BFE7EO,100000273,659649191287,26704.85,2.3,LOW,0
TXN250121XGHWVI,100000008,230081637086,6055.95,2.3,LOW,0
TXN25011338ME0O,100000387,781333205332,14240.23,2.3,LOW,0
TXN250128P3FRB0,100000051,934650547896,42773.1,2.3,LOW,0
TXN250115K77DEH,100000095,773830921628,25253.04,2.3,LOW,0
TXN250127N5IWHN,100000133,350054097599,2004.76,2.3,LOW,0
ATM250121F68RCF,100000142,163414302539,36498.03,2.3,LOW,0
TXN250227VJEI8U,100000095,212072383102,18168.4,2.3,LOW,0
TXN250126DORE71,100000026,621991353720,5046.22,2.3,LOW,0
TXN2503071MDCBY,100000264,403182298235,2838.57,2.3,LOW,0
ATM250301H6FVQI,100000273,922311380205,6295.69,2.3,LOW,0
ATM250127U0VVPO,100000158,519735359829,25637.23,2.3,LOW,0
TXN250121CKOMCG,100000183,793333647431,6880.14,2.3,LOW,0
ATM250123Z8ETVA,100000319,602444120535,17350.57,2.3,LOW,0
ATM250119FXD3E7,100000391,352646169136,4861.65,2.3,LOW,0
TXN2501199FB55Y,100000241,235214583860,43764.35,2.3,LOW,0
ATM250305U6IOJE,100000361,179863633655,19460.58,2.3,LOW,0
TXN2503079KV2KC,100000350,763273294044,10266.78,2.3,LOW,0
TXN250223HQMLED,100000269,390232810892,11013.36,2.3,LOW,0
ATM250215J87M79,100000319,163414302539,26140.63,2.3,LOW,0
TXN250119NJDWU3,100000290,904427571824,23048.23,2.3,LOW,0
ATM250127X1RG3Z,100000113,771821676113,47221.33,2.3,LOW,0
ATM2502275WST3M,100000093,775858000572,6702.35,2.3,LOW,0
TXN250226476Q3D,100000264,792915700806,8225.27,2.3,LOW,0
TXN250215KI9DBA,100000017,156697104564,10309.45,2.3,LOW,0
TXN250221B83QWL,100000300,111519877503,18694.43,2.3,LOW,0
TXN250113WPJIVK,100000157,314772417278,9939.31,2.3,LOW,0
ATM250218LGHW2E,100000191,353302629054,9940.4,2.3,LOW,0
ATM2502027ZPT1C,100000270,243327781428,3777.42,2.3,LOW,0
TXN25010252T29V,100000088,903496834489,17016.85,2.3,LOW,0
TXN250105K96E26,100000079,756869803301,14707.02,2.3,LOW,0
ATM250204MROV2D,100000066,243327781428,12427.18,2.3,LOW,0
ATM250205R6F13A,100000052,362792775629,8290.08,2.3,LOW,0
ATM250204IB8HMK,100000392,827577525899,4955.75,2.3,LOW,0
ATM250323GYIWVH,100000024,191756236260,28047.74,2.3,LOW,0
TXN25020102Y4YC,100000388,671858735572,5530.79,2.3,LOW,0
TXN2503190KC87N,100000253,421495740022,16177.61,2.3,LOW,0
TXN250319NB7Y3A,100000244,879170311108,6849.9,2.3,LOW,0
ATM250207TOZ8QP,100000212,371824244057,4513.7,2.3,LOW,0
TXN2502024ZSART,100000042,927801690616,12871.19,2.3,LOW,0
TXN250326D5OPTF,100000308,794199099826,10765.83,2.3,LOW,0
TXN2503280WX4KZ,100000286,670391327459,14262.56,2.3,LOW,0
TXN250319PHTGWW,100000003,315890313520,12545.49,2.3,LOW,0
ATM25011265TGHM,100000124,793333647431,10274.39,2.3,LOW,0
TXN250203EM86XQ,100000084,106880224187,2254.68,2.3,LOW,0
ATM250110O7VU24,100000361,297126984292,28114.32,2.3,LOW,0
TXN250107CYXYLE,100000380,827612451933,24920.88,2.3,LOW,0
TXN250105VEG6Q6,100000248,191756236260,32077.9,2.3,LOW,0
ATM250101O4BBTZ,100000212,376080979937,8879.67,2.3,LOW,0
ATM2502097V78HC,100000043,881015240344,28068.91,2.3,LOW,0
TXN250129C3OXNI,100000217,751920905955,28773.31,2.3,LOW,0
TXN25010460HH3B,100000103,435977513908,10887.29,2.3,LOW,0
TXN250310MNJV2J,100000039,209004702239,6092.75,2.3,LOW,0
TXN2502061TYDZM,100000143,503673376898,14962.51,2.3,LOW,0
ATM250318ZCYV05,100000189,683507445257,13556.36,2.3,LOW,0
TXN2502080AAHNU,100000373,352646169136,4946.49,2.3,LOW,0
ATM250105O35IHZ,100000113,771821676113,25714.17,2.3,LOW,0
TXN250112TP0U45,100000199,975592383253,9079.51,2.3,LOW,0
TXN2501317UEC3T,100000025,242849205698,12199.53,2.3,LOW,0
TXN250323CL7DSN,100000143,592664812212,23799.74,2.3,LOW,0
TXN2501055P4RNO,100000364,852209437054,6862.83,2.3,LOW,0
TXN250329FGTPUO,100000113,398684976957,13924.91,2.3,LOW,0
ATM2502072SFV53,100000388,316198992234,2232.8,2.3,LOW,0
TXN250319IQMFU6,100000080,364551024118,9979.27,2.3,LOW,0
ATM250319N6S5FS,100000149,670102075976,5555.61,2.3,LOW,0
ATM250131VPSYZM,100000273,665546796153,7394.99,2.3,LOW,0
TXN250311P3V13M,100000285,563975941099,27584.07,2.3,LOW,0
ATM250111G4JN0V,100000155,564597447314,23415.36,2.3,LOW,0
ATM250111TPY878,100000023,421861640412,12241.63,2.3,LOW,0
TXN250112LMONTO,100000294,409428772945,8553.07,2.3,LOW,0
TXN2503204M35JB,100000290,271330853504,5083.91,2.3,LOW,0
TXN250327JQK7FF,100000274,542569769493,16588.54,2.3,LOW,0
ATM250311IZRQFB,100000199,600247402993,3026.1,2.3,LOW,0
TXN250202GP839Q,100000149,346953510698,8703.73,2.3,LOW,0
ATM250205UT3XK1,100000369,240659540133,33037.77,2.3,LOW,0
TXN250321DJWG2C,100000289,470507885696,14697.78,2.3,LOW,0
ATM250313YKYQTZ,100000226,251690698319,12412.76,2.3,LOW,0
TXN25031174YCHH,100000041,188656467760,5704.78,2.3,LOW,0
ATM250106QL8IZJ,100000295,235640798748,3570.67,2.3,LOW,0
ATM250202Q8DE3C,100000390,261905164467,10605.24,2.3,LOW,0
ATM250322K4W5DD,100000039,234173079048,7763.26,2.3,LOW,0
ATM2503113R2MBO,100000088,106880224187,31815.25,2.3,LOW,0
ATM250311GPU9OF,100000191,163414302539,25584.95,2.3,LOW,0
TXN250313O2OQ4U,100000101,738870834980,40096.94,2.3,LOW,0
ATM2503216ZONRQ,100000311,190947437617,4945.63,2.3,LOW,0
TXN250311S74317,100000174,235214583860,17547.19,2.3,LOW,0
TXN250130QYW8EF,100000151,990797271464,10891.2,2.3,LOW,0
TXN250320SIVN9D,100000091,822109080735,25155.31,2.3,LOW,0
TXN2501074Z0RN6,100000258,659649191287,27102.92,2.3,LOW,0
TXN250202NCVI8V,100000213,226828513003,47395.35,2.3,LOW,0
ATM2501301LSOV0,100000309,745522406633,25591.49,2.3,LOW,0
ATM25031135GA7E,100000132,825690222480,4673.15,2.3,LOW,0
TXN250319W2IEIJ,100000330,495426705922,11566.92,2.3,LOW,0
ATM250328B1A95C,100000075,571637951414,11700.35,2.3,LOW,0
ATM250207AWCOL3,100000162,590378135716,23108.65,2.3,LOW,0
TXN250206SPXK0O,100000196,350985737490,21746.78,2.3,LOW,0
TXN2503269OR924,100000097,218011764205,57084.79,2.3,LOW,0
TXN250106KQPSHS,100000220,470507885696,3771.16,2.3,LOW,0
TXN250210CY1G9W,100000023,536441278731,19712.91,2.3,LOW,0
TXN2502043ARKYC,100000217,751920905955,17685.93,2.3,LOW,0
TXN250320HN1TRD,100000382,259060969500,42059.87,2.3,LOW,0
TXN250326ISIU2E,100000275,311930283071,6093.63,2.3,LOW,0
TXN250207JLW64E,100000017,230350315793,6694.45,2.3,LOW,0
TXN250130IXWRSX,100000066,106880224187,11668.79,2.3,LOW,0
TXN250322FWPK4Z,100000338,982948118850,12479.55,2.3,LOW,0
TXN2501030SKRFI,100000302,881058479856,16067.27,2.3,LOW,0
TXN250318JH49AG,100000380,659649191287,57469.65,2.3,LOW,0
TXN2503264LXCGP,100000100,230350315793,5356.78,2.3,LOW,0
ATM250202C53RJG,100000211,265984004501,8548.8,2.3,LOW,0
TXN250109LI174Z,100000212,592519973074,4922.34,2.3,LOW,0
TXN250205IL41QK,100000361,179863633655,29542.68,2.3,LOW,0
TXN250324UTYFZL,100000359,480043575237,15866.99,2.3,LOW,0
TXN250204KZYN1Q,100000016,937657752779,5656.58,2.3,LOW,0
ATM250331ZLCUMH,100000306,912308838788,18492.99,2.3,LOW,0
TXN2503306GZ4JG,100000135,365660740440,2999.53,2.3,LOW,0
TXN250129KEHOYA,100000335,922311380205,29627.89,2.3,LOW,0
TXN250325KVUXRX,100000134,738471078930,3804.36,2.3,LOW,0
TXN250317NLRV29,100000262,390232810892,56789.96,2.3,LOW,0
TXN250131XJCCLP,100000155,564597447314,23659.46,2.3,LOW,0
TXN250111MCWD9W,100000195,249075227660,16250.44,2.3,LOW,0
TXN250315HA0OH3,100000075,207057741986,8201.14,2.3,LOW,0
TXN250108QIJ3QJ,100000140,756869803301,7218.78,2.3,LOW,0
TXN250131EAWXML,100000114,889998416246,69254.58,2.3,LOW,0
ATM2503097GJ6HE,100000292,671858735572,17361.37,2.3,LOW,0
TXN250330KQEEEA,100000270,254772724039,9305.1,2.3,LOW,0
ATM250109YAQTUG,100000315,261905164467,3938.08,2.3,LOW,0
TXN250101WTVJAS,100000109,212072383102,3084.81,2.3,LOW,0
ATM2502107Z4GQ3,100000084,377444832313,7384.33,2.3,LOW,0
TXN250317AYR9A5,100000327,789932599514,29548.44,2.3,LOW,0
TXN250330B14XK0,100000025,440118594269,3962.23,2.3,LOW,0
ATM250108JUCK2S,100000240,131126826000,6895.74,2.3,LOW,0
ATM2501290GK6MI,100000070,191786884042,16259.8,2.3,LOW,0
ATM250202GXLVKH,100000009,480257636948,18380.52,2.3,LOW,0
ATM250203LTWMYV,100000209,496347743665,11615.7,2.3,LOW,0
ATM2503300PCE18,100000083,652514786703,62807.92,2.3,LOW,0
TXN250203VO293W,100000100,207167873783,8260.15,2.3,LOW,0
ATM2501312MYSEA,100000287,309526507468,27939.61,2.3,LOW,0
TXN250109ILDMQA,100000294,625471052705,11998.33,2.3,LOW,0
TXN250317H2RZSQ,100000005,896905768464,18804.0,2.3,LOW,0
ATM250316AFJ0GV,100000061,390232810892,5645.65,2.3,LOW,0
