Transaction_ID,Date,Timestamp,Sender_Customer_ID,Sender_Customer_Name,Receiver_Account_Number,Transaction_Amount,ml_probability,risk_score,risk_band,reason_1,reason_2,reason_3,rules_fired,split,is_suspicious_gt
TXN250217W9TAOR,2025-02-17,14:51:44,100000275,Ananya Joshi,403182298235,1749.42,0.0055,0.5,LOW,amount_vs_customer_median (+0.20),amount_percentile (+0.12),destination_port_novelty (+0.09),,train,0
ATM250105SZAJGG,2025-01-05,14:36:33,100000199,Divya Malhotra,513223317587,1822.77,0.0048,0.5,LOW,imei_novelty (+1.22),cdr_imsi_imei_pair_novelty (+0.32),hour_rarity (+0.11),,train,0
TXN250217TLGGGS,2025-02-17,11:35:36,100000342,Priya Malhotra,721050643757,14585.94,0.0058,0.5,LOW,roaming_change (+0.27),customer_history_count (+0.13),caller_historical_frequency (+0.08),,train,0
TXN250225WSLK5L,2025-02-25,11:29:16,100000171,Niraj Nair,270298631872,10325.92,0.0051,0.5,LOW,customer_history_count (+0.48),caller_historical_frequency (+0.48),destination_ip_novelty (+0.08),,val,0
TXN2503283B6Q1C,2025-03-28,19:19:17,100000132,Niraj Agarwal,825690222480,7891.39,0.0057,0.5,LOW,customer_history_count (+0.36),receiver_frequency (+0.21),destination_ip_novelty (+0.08),,test,0
TXN2503064YXTEX,2025-03-06,19:02:52,100000231,Sneha Iyer,625471052705,30086.06,0.0053,0.5,LOW,destination_ip_novelty (+0.08),destination_port_novelty (+0.07),cell_novelty (+0.07),,val,0
TXN250225G0O8M8,2025-02-25,11:25:05,100000307,Vikram Chauhan,832365970325,12017.41,0.005,0.5,LOW,customer_history_count (+0.53),destination_ip_novelty (+0.07),destination_port_novelty (+0.06),,val,0
TXN250109VU5K3J,2025-01-09,08:46:50,100000166,Ishaan Varghese,471425290978,40828.53,0.0058,0.5,LOW,nearest_call_before_seconds (+0.14),amount_percentile (+0.11),receiver_seen_before (+0.08),,train,0
TXN250331TMF0J9,2025-03-31,13:59:56,100000299,Rohan Rathod,348639897373,13196.81,0.005,0.5,LOW,destination_ip_novelty (+0.08),caller_historical_frequency (+0.07),destination_port_novelty (+0.07),,test,0
ATM250329U4X7MB,2025-03-29,16:41:51,100000293,Ishaan Gupta,668382499938,7000.51,0.0055,0.5,LOW,customer_history_count (+0.39),caller_historical_frequency (+0.14),destination_port_novelty (+0.08),,test,0
TXN250211SR4WDY,2025-02-11,22:31:12,100000235,Kavya Malhotra,495426705922,8890.12,0.005,0.5,LOW,transaction_hour (+0.54),customer_history_count (+0.34),caller_historical_frequency (+0.25),,train,0
TXN2501158IMS93,2025-01-15,11:21:12,100000331,Ishaan Nair,480661712892,71697.73,0.0052,0.5,LOW,transaction_amount (+0.93),destination_port_novelty (+0.07),receiver_seen_before (+0.06),,train,0
ATM250211MF24L8,2025-02-11,22:23:59,100000355,Divya Reddy,183549351833,9987.62,0.0049,0.5,LOW,transaction_hour (+0.41),roaming_change (+0.13),destination_ip_novelty (+0.09),,train,0
TXN250217NSZ73R,2025-02-17,12:16:53,100000061,Kavya Agarwal,390232810892,6937.18,0.0053,0.5,LOW,customer_history_count (+0.58),receiver_frequency (+0.11),destination_port_novelty (+0.09),,train,0
ATM250315DCC9KQ,2025-03-15,15:12:24,100000043,Ishaan Reddy,297126984292,12003.24,0.005,0.5,LOW,amount_percentile (+0.19),receiver_frequency (+0.09),destination_ip_novelty (+0.07),,test,0
TXN250329E7MZ1H,2025-03-29,16:51:30,100000167,Sarthak Varghese,751920905955,14239.02,0.0048,0.5,LOW,customer_history_count (+0.17),destination_ip_novelty (+0.09),destination_port_novelty (+0.09),,test,0
ATM250217IFCM6S,2025-02-17,12:33:48,100000212,Rahul Menon,371824244057,11470.98,0.0049,0.5,LOW,customer_history_count (+0.46),destination_ip_novelty (+0.07),destination_port_novelty (+0.07),,train,0
ATM250318ZYJMFZ,2025-03-18,09:19:54,100000327,Rohan Rathod,330188265146,6969.11,0.0052,0.5,LOW,customer_history_count (+0.49),destination_ip_novelty (+0.09),destination_port_novelty (+0.09),,test,0
TXN2502279HWCVZ,2025-02-27,10:42:48,100000192,Priya Varghese,184371266153,8223.45,0.0051,0.5,LOW,nearest_session_before_seconds (+0.31),amount_vs_customer_median (+0.22),receiver_frequency (+0.11),,val,0
TXN250217NM40FR,2025-02-17,13:00:14,100000083,Sneha Menon,235640798748,9236.07,0.0056,0.5,LOW,destination_ip_novelty (+0.09),customer_history_count (+0.08),destination_port_novelty (+0.08),,train,0
TXN250114MAYJ4O,2025-01-14,22:37:21,100000348,Sarthak Iyer,606683304477,26623.92,0.0058,0.5,LOW,destination_ip_novelty (+0.08),destination_port_novelty (+0.08),cell_novelty (+0.06),,train,0
TXN2503152E7SBZ,2025-03-15,14:45:25,100000142,Aditya Varghese,393561828617,21386.64,0.0052,0.5,LOW,customer_history_count (+0.47),roaming_change (+0.38),caller_historical_frequency (+0.10),,test,0
TXN250211MMD089,2025-02-11,19:24:37,100000336,Divya Joshi,243327781428,11172.73,0.0051,0.5,LOW,session_duration_deviation (+1.26),destination_ip_novelty (+0.08),destination_port_novelty (+0.07),,train,0
TXN250217FA98QU,2025-02-17,13:49:42,100000023,Manish Chauhan,473879196939,20952.83,0.0051,0.5,LOW,customer_history_count (+0.63),roaming_change (+0.50),destination_ip_novelty (+0.06),,train,0
TXN250217V1RSUY,2025-02-17,14:47:08,100000132,Niraj Agarwal,825690222480,8459.42,0.0057,0.5,LOW,receiver_frequency (+0.17),caller_historical_frequency (+0.09),nearest_session_before_seconds (+0.07),,train,0
TXN250211E05LBA,2025-02-11,18:20:31,100000006,Niraj Nair,247856761914,10339.02,0.0055,0.5,LOW,hour_rarity (+0.21),customer_history_count (+0.16),destination_ip_novelty (+0.08),,train,0
TXN2503127G0IMA,2025-03-12,17:45:41,100000096,Kaushik Rathod,625471052705,23246.81,0.0049,0.5,LOW,customer_history_count (+0.20),caller_historical_frequency (+0.15),receiver_frequency (+0.11),,test,0
TXN250225AZS6XM,2025-02-25,09:43:39,100000284,Ananya Agarwal,721050643757,38680.95,0.0052,0.5,LOW,customer_history_count (+0.13),destination_ip_novelty (+0.06),cell_novelty (+0.06),,val,0
TXN250211U8A31Q,2025-02-11,13:31:51,100000223,Kaushik Nair,647740114682,3331.25,0.0049,0.5,LOW,receiver_frequency (+0.23),caller_historical_frequency (+0.22),destination_ip_novelty (+0.08),,train,0
TXN250114ELTB7W,2025-01-14,20:55:44,100000091,Rahul Kulkarni,685821056277,2451.47,0.005,0.5,LOW,transaction_hour (+0.19),destination_port_novelty (+0.10),destination_ip_novelty (+0.08),,train,0
ATM25031216UI5J,2025-03-12,17:56:41,100000179,Vikram Rathod,247856761914,39013.35,0.0056,0.5,LOW,customer_history_count (+0.52),caller_historical_frequency (+0.14),destination_port_novelty (+0.08),,test,0
TXN250211W5CSAT,2025-02-11,10:18:45,100000339,Divya Banerjee,455774334262,49944.58,0.0057,0.5,LOW,caller_historical_frequency (+0.15),destination_ip_novelty (+0.07),destination_port_novelty (+0.07),,train,0
TXN2501181PKSXH,2025-01-18,21:44:00,100000342,Priya Malhotra,470507885696,10646.09,0.0055,0.5,LOW,transaction_hour (+0.12),destination_ip_novelty (+0.10),destination_port_novelty (+0.08),,train,0
TXN250211SECKR8,2025-02-11,09:55:51,100000219,Manish Agarwal,111519877503,15736.03,0.0057,0.5,LOW,caller_historical_frequency (+0.50),customer_history_count (+0.39),time_since_previous_transaction (+0.23),,train,0
ATM2503060PSX2N,2025-03-06,16:48:09,100000106,Rahul Bose,243327781428,44210.65,0.0053,0.5,LOW,customer_history_count (+0.44),caller_historical_frequency (+0.11),destination_port_novelty (+0.08),,val,0
TXN250315PVRDSU,2025-03-15,10:10:20,100000131,Vikram Agarwal,903196776708,6834.38,0.0049,0.5,LOW,nearest_session_before_seconds (+1.02),roaming_change (+0.46),customer_history_count (+0.21),,test,0
TXN2502117MW4KA,2025-02-11,09:38:47,100000230,Ananya Joshi,649590073544,2299.61,0.0057,0.5,LOW,amount_vs_customer_median (+0.28),destination_port_novelty (+0.09),destination_ip_novelty (+0.08),,train,0
TXN250211ZRVW8Z,2025-02-11,09:22:31,100000134,Rahul Chauhan,647740114682,23243.54,0.0054,0.5,LOW,customer_history_count (+0.13),caller_historical_frequency (+0.12),destination_ip_novelty (+0.08),,train,0
ATM250218D82SW1,2025-02-18,10:58:11,100000002,Arjun Iyer,585665142462,10465.57,0.0048,0.5,LOW,customer_history_count (+0.49),caller_historical_frequency (+0.19),amount_vs_customer_median (+0.14),,train,0
TXN250120X6RCJ5,2025-01-20,19:32:23,100000394,Kavya Nair,313113993592,11142.29,0.0056,0.5,LOW,receiver_historical_count (+0.71),destination_ip_novelty (+0.08),destination_port_novelty (+0.07),,train,0
TXN250218VCV015,2025-02-18,10:59:21,100000370,Ishaan Malhotra,149455618918,6804.92,0.0051,0.5,LOW,customer_history_count (+0.55),max_call_duration_30m (+0.19),total_call_duration_30m (+0.14),,train,0
ATM2501040W32XO,2025-01-04,14:41:28,100000042,Kavya Agarwal,927801690616,9561.46,0.0051,0.5,LOW,imei_novelty (+1.36),cdr_imsi_imei_pair_novelty (+0.30),txn_count_previous_30m (+0.04),,train,0
ATM250211FGAM4Y,2025-02-11,08:24:42,100000091,Rahul Kulkarni,870879681813,6578.12,0.0051,0.5,LOW,customer_history_count (+0.64),caller_historical_frequency (+0.14),destination_ip_novelty (+0.09),,train,0
ATM250118AY0N23,2025-01-18,21:09:40,100000311,Arjun Bose,745522406633,5573.56,0.0049,0.5,LOW,caller_historical_frequency (+0.54),transaction_hour (+0.15),destination_ip_novelty (+0.09),,train,0
TXN250227GFFAWU,2025-02-27,15:20:20,100000188,Kaushik Kulkarni,180095544651,17785.0,0.0052,0.5,LOW,customer_history_count (+0.36),destination_ip_novelty (+0.09),destination_port_novelty (+0.08),,val,0
ATM250315UDBU4W,2025-03-15,09:17:17,100000191,Arjun Banerjee,759984539473,11115.02,0.0052,0.5,LOW,customer_history_count (+0.32),destination_ip_novelty (+0.08),caller_historical_frequency (+0.06),,test,0
TXN250318HTA1X9,2025-03-18,13:18:10,100000393,Priya Kulkarni,600600284741,7189.56,0.005,0.5,LOW,customer_history_count (+0.49),nearest_call_before_seconds (+0.11),destination_ip_novelty (+0.08),,test,0
TXN250318LISLXT,2025-03-18,13:18:30,100000227,Priya Iyer,473470705444,13897.58,0.0058,0.5,LOW,customer_history_count (+0.18),caller_historical_frequency (+0.11),receiver_frequency (+0.08),,test,0
TXN250211T229D6,2025-02-11,07:26:38,100000155,Arjun Bose,571637951414,17368.91,0.0051,0.5,LOW,destination_ip_novelty (+0.08),customer_history_count (+0.08),cell_novelty (+0.07),,train,0
TXN250218NK3OJK,2025-02-18,13:09:31,100000262,Aditya Pandey,721050643757,7457.85,0.0052,0.5,LOW,customer_history_count (+0.41),amount_vs_customer_median (+0.14),amount_percentile (+0.13),,train,0
ATM250218EMS138,2025-02-18,13:14:08,100000379,Aditya Kulkarni,670102075976,9097.64,0.0051,0.5,LOW,customer_history_count (+0.46),destination_ip_novelty (+0.08),destination_port_novelty (+0.07),,train,0
ATM2503082KX4CE,2025-03-08,19:38:47,100000258,Sarthak Rathod,659649191287,31273.67,0.0053,0.5,LOW,customer_history_count (+0.23),caller_historical_frequency (+0.08),destination_port_novelty (+0.08),,val,0
TXN250218AX6KQQ,2025-02-18,13:24:36,100000397,Kaushik Reddy,320788359523,41354.12,0.0051,0.5,LOW,customer_history_count (+0.56),destination_port_novelty (+0.07),destination_ip_novelty (+0.06),,train,0
TXN250218F56ZTK,2025-02-18,13:27:18,100000194,Divya Iyer,212919698381,30915.54,0.0054,0.5,LOW,customer_history_count (+0.41),caller_historical_frequency (+0.19),destination_ip_novelty (+0.08),,train,0
ATM250225K9CH0W,2025-02-25,06:31:10,100000321,Niraj Banerjee,851755793416,7152.4,0.0056,0.5,LOW,transaction_hour (+0.61),customer_history_count (+0.42),destination_ip_novelty (+0.09),,val,0
TXN250315LEZLD8,2025-03-15,10:21:45,100000389,Sarthak Pandey,975592383253,11976.52,0.0051,0.5,LOW,customer_history_count (+0.52),caller_historical_frequency (+0.12),destination_ip_novelty (+0.07),,test,0
TXN250211G9SCRH,2025-02-11,10:41:18,100000100,Sneha Rathod,424469833715,24056.31,0.005,0.5,LOW,customer_history_count (+0.38),destination_ip_novelty (+0.07),cell_novelty (+0.06),,train,0
TXN2502178JS8ON,2025-02-17,18:46:45,100000279,Niraj Banerjee,766656500995,3401.36,0.0051,0.5,LOW,amount_vs_customer_median (+0.16),customer_history_count (+0.10),destination_port_novelty (+0.09),,train,0
ATM250211Z7LEB3,2025-02-11,10:44:45,100000290,Rahul Gupta,226828513003,4019.79,0.0052,0.5,LOW,customer_history_count (+0.61),amount_percentile (+0.19),amount_vs_customer_median (+0.16),,train,0
TXN250225ZY3Q4L,2025-02-25,09:12:00,100000080,Divya Sharma,249075227660,9505.87,0.0049,0.5,LOW,customer_history_count (+0.39),amount_percentile (+0.08),destination_ip_novelty (+0.07),,val,0
TXN2502112Q1F8H,2025-02-11,13:02:05,100000392,Ishaan Joshi,224151431059,17281.29,0.0052,0.5,LOW,caller_historical_frequency (+0.36),amount_percentile (+0.17),nearest_session_before_seconds (+0.08),,train,0
ATM250306HEKKUX,2025-03-06,17:15:49,100000150,Sneha Menon,346953510698,40756.92,0.0055,0.5,LOW,customer_history_count (+0.50),destination_port_novelty (+0.07),destination_ip_novelty (+0.07),,val,0
ATM250211T5P0LY,2025-02-11,12:46:49,100000297,Ananya Chauhan,236981961493,2167.03,0.0056,0.5,LOW,caller_historical_frequency (+0.51),customer_history_count (+0.37),calls_previous_30m (+0.11),,train,0
ATM2502278SMR17,2025-02-27,12:52:19,100000047,Manish Gupta,721011300900,21826.65,0.0049,0.5,LOW,customer_history_count (+0.34),calls_previous_30m (+0.07),destination_ip_novelty (+0.07),,val,0
TXN250330089JFL,2025-03-30,14:36:04,100000054,Ananya Chauhan,822109080735,3889.0,0.0051,0.5,LOW,customer_history_count (+0.49),amount_percentile (+0.10),destination_ip_novelty (+0.09),,test,0
TXN250331D1Q9TP,2025-03-31,17:46:16,100000377,Kavya Rathod,775764849956,59449.15,0.0056,0.5,LOW,customer_history_count (+0.52),caller_historical_frequency (+0.15),receiver_frequency (+0.10),,test,0
TXN250211J82CVF,2025-02-11,12:26:55,100000218,Ananya Pandey,270458323156,12937.24,0.0051,0.5,LOW,customer_history_count (+0.60),amount_vs_customer_median (+0.10),destination_ip_novelty (+0.09),,train,0
ATM250315ORIWRJ,2025-03-15,11:09:41,100000002,Arjun Iyer,103851278347,7961.81,0.0052,0.5,LOW,session_duration_deviation (+1.14),customer_history_count (+0.38),destination_ip_novelty (+0.06),,test,0
TXN250119TTKTGW,2025-01-19,07:08:00,100000374,Manish Kulkarni,591428370499,16712.14,0.005,0.5,LOW,receiver_frequency (+0.20),roaming_change (+0.12),destination_ip_novelty (+0.07),,train,0
TXN250218EL8HV4,2025-02-18,07:09:30,100000127,Rahul Agarwal,249075227660,11302.05,0.0054,0.5,LOW,session_duration_deviation (+1.16),caller_historical_frequency (+0.13),destination_port_novelty (+0.07),,train,0
TXN250227T8JIM8,2025-02-27,13:16:03,100000199,Divya Malhotra,563975941099,3152.71,0.0055,0.5,LOW,amount_vs_customer_median (+0.24),customer_history_count (+0.11),destination_ip_novelty (+0.08),,val,0
TXN250318N5YESM,2025-03-18,12:04:20,100000240,Sarthak Malhotra,248807352330,5124.48,0.0058,0.5,LOW,customer_history_count (+0.39),amount_vs_customer_median (+0.15),destination_ip_novelty (+0.09),,test,0
TXN250315GUR6NM,2025-03-15,11:01:03,100000391,Sarthak Reddy,962332762675,19312.57,0.005,0.5,LOW,caller_historical_frequency (+0.42),customer_history_count (+0.15),destination_port_novelty (+0.08),,test,0
TXN250306DFJX3I,2025-03-06,17:07:42,100000269,Priya Agarwal,773830921628,7610.68,0.0055,0.5,LOW,customer_history_count (+0.38),destination_port_novelty (+0.08),destination_ip_novelty (+0.08),,val,0
ATM250120DIQH65,2025-01-20,17:50:54,100000295,Vikram Sharma,858571463009,28761.78,0.0054,0.5,LOW,receiver_seen_before (+0.10),destination_port_novelty (+0.08),destination_ip_novelty (+0.08),,train,0
ATM2502116Q4NZ8,2025-02-11,11:50:01,100000367,Ishaan Reddy,933634271229,6169.35,0.005,0.5,LOW,amount_vs_customer_median (+0.35),destination_port_novelty (+0.11),destination_ip_novelty (+0.10),,train,0
ATM250329S6VV5V,2025-03-29,19:11:28,100000090,Meera Banerjee,773830921628,15339.04,0.0053,0.5,LOW,customer_history_count (+0.41),caller_historical_frequency (+0.10),destination_port_novelty (+0.08),,test,0
TXN250218A13EVA,2025-02-18,08:14:40,100000209,Rahul Kulkarni,738215830941,6752.19,0.0058,0.5,LOW,customer_history_count (+0.64),caller_historical_frequency (+0.23),destination_port_novelty (+0.09),,train,0
ATM25032832FOB5,2025-03-28,16:45:16,100000091,Rahul Kulkarni,664288096071,26893.7,0.005,0.5,LOW,time_since_previous_transaction (+0.15),destination_ip_novelty (+0.08),destination_port_novelty (+0.07),,test,0
TXN2503316R1E6D,2025-03-31,17:51:24,100000133,Vikram Sharma,350054097599,4806.13,0.0054,0.5,LOW,customer_history_count (+0.29),destination_ip_novelty (+0.10),time_since_previous_transaction (+0.09),,test,0
TXN2502113TZWAN,2025-02-11,10:57:42,100000047,Manish Gupta,683174062883,19313.58,0.0051,0.5,LOW,customer_history_count (+0.17),caller_historical_frequency (+0.10),destination_ip_novelty (+0.09),,train,0
TXN250315NG1823,2025-03-15,10:43:36,100000377,Kavya Rathod,680250885306,10754.96,0.005,0.5,LOW,customer_history_count (+0.50),caller_historical_frequency (+0.09),destination_port_novelty (+0.07),,test,0
ATM250225LD1VJ2,2025-02-25,08:36:20,100000383,Kaushik Rathod,592664812212,6377.13,0.0058,0.5,LOW,caller_historical_frequency (+0.28),customer_history_count (+0.14),destination_port_novelty (+0.09),,val,0
TXN250218X2HD9M,2025-02-18,09:27:24,100000020,Vikram Banerjee,903496834489,8720.14,0.0058,0.5,LOW,customer_history_count (+0.35),destination_ip_novelty (+0.08),destination_port_novelty (+0.08),,train,0
TXN250208LME0LV,2025-02-08,16:03:03,100000064,Meera Pandey,738870834980,6230.51,0.0052,0.5,LOW,customer_history_count (+0.48),amount_vs_customer_median (+0.18),destination_ip_novelty (+0.09),,train,0
TXN250223Y8X6L9,2025-02-23,11:48:53,100000262,Aditya Pandey,781333205332,60784.57,0.0052,0.5,LOW,customer_history_count (+0.47),caller_historical_frequency (+0.16),destination_port_novelty (+0.07),,train,0
TXN2502045MU5Q7,2025-02-04,15:53:51,100000252,Kaushik Varghese,690489113592,15255.13,0.0049,0.5,LOW,receiver_frequency (+0.26),amount_percentile (+0.15),destination_ip_novelty (+0.07),,train,0
ATM2501225MZK8T,2025-01-22,18:11:44,100000099,Sarthak Nair,129713123104,47315.85,0.0052,0.5,LOW,caller_historical_frequency (+0.43),destination_port_novelty (+0.07),destination_ip_novelty (+0.07),,train,0
TXN250204EGNLWJ,2025-02-04,16:23:25,100000216,Niraj Varghese,496347743665,4444.23,0.0052,0.5,LOW,amount_vs_customer_median (+0.24),amount_percentile (+0.22),destination_ip_novelty (+0.09),,train,0
TXN250301ERGS4L,2025-03-01,16:14:06,100000308,Ishaan Reddy,852209437054,24441.54,0.0048,0.5,LOW,caller_historical_frequency (+0.51),destination_ip_novelty (+0.08),destination_port_novelty (+0.07),,val,0
TXN250102J4UEDU,2025-01-02,08:48:59,100000114,Vikram Gupta,207139545726,39815.17,0.0056,0.5,LOW,receiver_historical_count (+0.61),device_consistency (+0.34),destination_port_novelty (+0.09),,train,0
ATM25020411OMPE,2025-02-04,16:03:32,100000380,Rohan Banerjee,105872457427,31802.87,0.005,0.5,LOW,customer_history_count (+0.13),caller_historical_frequency (+0.10),destination_port_novelty (+0.08),,train,0
TXN25031151OWRM,2025-03-11,12:06:22,100000213,Ananya Nair,640816967284,17462.88,0.0049,0.5,LOW,customer_history_count (+0.43),destination_ip_novelty (+0.08),destination_port_novelty (+0.07),,test,0
TXN250331UN5MO7,2025-03-31,08:37:01,100000110,Aditya Gupta,131126826000,4041.18,0.0048,0.5,LOW,amount_vs_customer_median (+0.18),destination_ip_novelty (+0.09),destination_port_novelty (+0.08),,test,0
TXN250101Y3QOVP,2025-01-01,14:33:21,100000100,Sneha Rathod,230350315793,3970.34,0.0053,0.5,LOW,receiver_historical_count (+1.27),imei_novelty (+0.79),cdr_imsi_imei_pair_novelty (+0.22),,train,0
TXN250301FEJDZ6,2025-03-01,16:26:31,100000226,Rahul Iyer,251690698319,11602.47,0.0056,0.5,LOW,customer_history_count (+0.47),receiver_frequency (+0.16),time_since_previous_transaction (+0.14),,val,0
TXN250112XIXVHD,2025-01-12,09:19:14,100000125,Priya Sharma,607046093065,12216.65,0.0058,0.5,LOW,amount_percentile (+0.10),destination_ip_novelty (+0.08),cell_novelty (+0.06),,train,0
ATM2501124JIP7I,2025-01-12,17:01:07,100000064,Meera Pandey,683507445257,8346.61,0.0051,0.5,LOW,destination_ip_novelty (+0.09),cell_novelty (+0.06),txn_count_previous_30m (+0.04),,train,0
ATM2502045BMOF5,2025-02-04,15:20:49,100000131,Vikram Agarwal,835880721503,2154.11,0.0048,0.5,LOW,customer_history_count (+0.35),amount_vs_customer_median (+0.22),amount_percentile (+0.11),,train,0
ATM250321ZMCQPU,2025-03-21,09:15:20,100000155,Arjun Bose,455774334262,5677.94,0.0053,0.5,LOW,receiver_frequency (+0.14),destination_port_novelty (+0.09),destination_ip_novelty (+0.09),,test,0
ATM250311T14L5Y,2025-03-11,11:53:08,100000354,Divya Bose,551940240349,3742.77,0.0051,0.5,LOW,amount_vs_customer_median (+0.29),customer_history_count (+0.21),destination_ip_novelty (+0.10),,test,0
TXN25013022BKLX,2025-01-30,11:18:01,100000320,Ishaan Agarwal,191786884042,6372.04,0.0056,0.5,LOW,customer_history_count (+0.65),amount_vs_customer_median (+0.23),receiver_frequency (+0.22),,train,0
TXN2503213BSWRU,2025-03-21,09:40:48,100000042,Kavya Agarwal,927801690616,33111.2,0.0055,0.5,LOW,customer_history_count (+0.15),caller_historical_frequency (+0.14),destination_ip_novelty (+0.08),,test,0
TXN250301H44D99,2025-03-01,16:56:51,100000244,Arjun Menon,409428772945,12480.93,0.0053,0.5,LOW,caller_historical_frequency (+0.50),amount_percentile (+0.17),customer_history_count (+0.16),,val,0
TXN250204BIKNO8,2025-02-04,14:25:01,100000364,Niraj Iyer,775858000572,11710.38,0.005,0.5,LOW,amount_percentile (+0.11),destination_ip_novelty (+0.09),destination_port_novelty (+0.07),,train,0
TXN250308T07V2J,2025-03-08,07:51:39,100000001,Rahul Menon,471425290978,4808.64,0.0056,0.5,LOW,amount_percentile (+0.11),destination_ip_novelty (+0.10),destination_port_novelty (+0.08),,val,0
ATM250321I5C66X,2025-03-21,09:54:18,100000353,Meera Banerjee,683174062883,41342.07,0.0052,0.5,LOW,caller_historical_frequency (+0.25),receiver_frequency (+0.19),destination_port_novelty (+0.07),,test,0
TXN250327L9NGYC,2025-03-27,09:25:35,100000185,Ananya Banerjee,717647123968,59921.32,0.0053,0.5,LOW,caller_historical_frequency (+0.17),customer_history_count (+0.11),destination_ip_novelty (+0.08),,test,0
ATM250204NRNHPR,2025-02-04,13:39:51,100000322,Priya Kulkarni,940100888002,2492.17,0.0049,0.5,LOW,amount_vs_customer_median (+0.45),destination_port_novelty (+0.09),destination_ip_novelty (+0.08),,train,0
ATM250126QF1JVV,2025-01-26,07:25:02,100000273,Divya Rathod,922311380205,9328.28,0.0056,0.5,LOW,caller_historical_frequency (+0.42),destination_ip_novelty (+0.09),destination_port_novelty (+0.08),,train,0
TXN250323BBO7H2,2025-03-23,18:51:58,100000354,Divya Bose,435977513908,10993.64,0.0053,0.5,LOW,customer_history_count (+0.20),hour_rarity (+0.08),destination_port_novelty (+0.08),,test,0
TXN250112XICUV9,2025-01-12,16:57:12,100000386,Niraj Pandey,354129534556,2096.33,0.0051,0.5,LOW,amount_vs_customer_median (+0.22),destination_ip_novelty (+0.09),cell_novelty (+0.06),,train,0
TXN250130SMAQAH,2025-01-30,12:36:21,100000304,Vikram Agarwal,398684976957,4134.71,0.0054,0.5,LOW,receiver_frequency (+0.31),amount_vs_customer_median (+0.26),destination_ip_novelty (+0.08),,train,0
TXN250122A43VVL,2025-01-22,18:36:21,100000219,Manish Agarwal,215875070648,20390.17,0.0054,0.5,LOW,time_since_previous_transaction (+0.25),destination_ip_novelty (+0.08),destination_port_novelty (+0.08),,train,0
ATM25030623AG4S,2025-03-06,09:08:43,100000155,Arjun Bose,424469833715,46965.97,0.0056,0.5,LOW,customer_history_count (+0.17),caller_historical_frequency (+0.14),destination_port_novelty (+0.08),,val,0
TXN250130EKPQ9O,2025-01-30,10:41:52,100000173,Kavya Pandey,230350315793,14116.37,0.0054,0.5,LOW,receiver_frequency (+0.15),txn_count_previous_10m (+0.14),destination_ip_novelty (+0.08),,train,0
TXN250326XPD6UV,2025-03-26,10:17:13,100000042,Kavya Agarwal,129713123104,10901.8,0.0058,0.5,LOW,receiver_frequency (+0.18),caller_historical_frequency (+0.12),calls_previous_30m (+0.07),,test,0
ATM2503272Q3IAQ,2025-03-27,09:29:24,100000352,Aditya Rathod,480257636948,31978.84,0.0051,0.5,LOW,customer_history_count (+0.19),caller_historical_frequency (+0.14),destination_ip_novelty (+0.09),,test,0
TXN2501250UFHO7,2025-01-25,10:13:03,100000247,Meera Bose,244575689172,4173.71,0.0053,0.5,LOW,session_duration_deviation (+0.95),amount_vs_customer_median (+0.27),destination_port_novelty (+0.10),,train,0
TXN250308S9WJWU,2025-03-08,11:46:39,100000045,Divya Malhotra,981597081762,8250.08,0.0056,0.5,LOW,amount_vs_customer_median (+0.24),amount_percentile (+0.17),caller_historical_frequency (+0.13),,val,0
ATM250116QGAVK3,2025-01-16,23:15:15,100000065,Ishaan Gupta,205954060889,6178.62,0.0057,0.5,LOW,amount_vs_customer_median (+0.22),destination_port_novelty (+0.13),destination_ip_novelty (+0.10),,train,0
TXN2501112EV6BH,2025-01-11,09:42:12,100000380,Rohan Banerjee,867794461876,76040.01,0.0058,0.5,LOW,transaction_amount (+1.06),amount_percentile (+0.18),destination_port_novelty (+0.08),,train,0
TXN2502046TZTWX,2025-02-04,23:00:08,100000258,Sarthak Rathod,659649191287,24747.61,0.0051,0.5,LOW,transaction_hour (+0.32),receiver_frequency (+0.11),caller_historical_frequency (+0.09),,train,0
TXN250303W46J5P,2025-03-03,15:39:24,100000076,Ishaan Kulkarni,756869803301,6360.72,0.0057,0.5,LOW,receiver_frequency (+0.44),caller_historical_frequency (+0.29),destination_ip_novelty (+0.09),,val,0
TXN250301RKU1PK,2025-03-01,15:00:28,100000103,Rohan Kulkarni,144892690749,19015.87,0.005,0.5,LOW,receiver_frequency (+0.28),session_duration_deviation (+0.13),destination_ip_novelty (+0.08),,val,0
TXN250330VKI5F7,2025-03-30,23:29:42,100000385,Niraj Chauhan,480661712892,26826.67,0.0055,0.5,LOW,customer_history_count (+0.11),destination_ip_novelty (+0.08),destination_port_novelty (+0.08),,test,0
ATM2503017JIQ6U,2025-03-01,15:00:51,100000155,Arjun Bose,455774334262,4093.28,0.0051,0.5,LOW,amount_vs_customer_median (+0.23),customer_history_count (+0.09),receiver_frequency (+0.09),,val,0
TXN250102WMVY14,2025-01-02,14:23:07,100000306,Aditya Pandey,775656632735,15804.32,0.0059,0.5,LOW,imei_novelty (+1.21),receiver_historical_count (+1.05),cdr_imsi_imei_pair_novelty (+0.31),,train,0
